Data_Split;FL;Non-IID;y_Dist;Epochs;Batches;Participant;ROC_AUC_Train;ROC_AUC_Test;ROC_AUC_OOS;LOGLOSS_Train;LOGLOSS_Test;LOGLOSS_OOS;PRAUC_Train;PRAUC_Test;PRAUC_OOS;BRIER_Train;BRIER_Test;BRIER_OOS;Model;Model_Type;TTG_ROCAUC;TTG_LOGLOSS;TTG_PRAUC;TTG_BRIER
8-2-1;1;1;1.9% - 15% - 30%;5;16;2;0,776055894;0,755448233;0,753674158;0,436338922;0,458613944;0,255731514;0,404455241;0,38861243;0,223519571;0,123015517;0,126813865;0,067453281;Model 2;Fed;0,020607661;-0,022275022;0,015842811;-0,003798348
8-2-1;1;1;1.9% - 15% - 30%;5;16;3;0,76410663;0,763949027;0,753463118;0,870388931;0,919686022;0,260656613;0,581321495;0,593147032;0,223561465;0,246496323;0,259748144;0,068053959;Model 3;Fed;0,000157603;-0,049297091;0;-0,013251821
8-2-1;1;1;1.9% - 15% - 30%;3;1024;1;0,728713014;0,719523282;0,722830819;0,106348786;0,110313674;0,254069023;0,057012209;0,054987026;0,186905613;0,020752444;0,021759948;0,068053286;Model 1;Fed;0,009189732;-0,003964887;0,002025184;-0,001007504
8-2-1;1;1;1.9% - 15% - 30%;3;1024;2;0,716077305;0,712482717;0,720359014;0,442130548;0,454483649;0,256804195;0,317725765;0,336717608;0,185126771;0,126406923;0,129035568;0,068405633;Model 2;Fed;0,003594589;-0,012353101;0;-0,002628645
8-2-1;1;1;1.9% - 15% - 30%;3;1024;3;0,714816137;0,726092883;0,720980967;0,845554686;0,883273628;0,258655757;0,513352778;0,553895059;0,186477167;0,248678097;0,260682065;0,068671699;Model 3;Fed;0;-0,037718942;0;-0,012003968
8-2-1;1;1;1.9% - 15% - 30%;3;512;1;0,756490413;0,738033243;0,741642752;0,099801634;0,104681363;0,251461049;0,067591202;0,060919831;0,204669075;0,020052371;0,021180234;0,067646909;Model 1;Fed;0,018457169;-0,004879729;0,00667137;-0,001127863
8-2-1;1;1;1.9% - 15% - 30%;3;512;2;0,738747743;0,733723795;0,739274931;0,443954859;0,456658015;0,255456026;0,343941851;0,361437715;0,20178778;0,126140711;0,128816228;0,068161127;Model 2;Fed;0,005023948;-0,012703156;0;-0,002675518
8-2-1;1;1;1.9% - 15% - 30%;3;512;3;0,735264727;0,747540265;0,739413288;0,86468035;0,903317754;0,258893614;0,53716692;0,57689565;0,203107708;0,250137153;0,262221811;0,06860913;Model 3;Fed;0;-0,038637403;0;-0,012084658
8-2-1;1;1;1.9% - 15% - 30%;3;256;1;0,777021276;0,747702892;0,751748768;0,101265293;0,106832555;0,246452578;0,079832077;0,064324359;0,213491764;0,020453407;0,021717445;0,066900646;Model 1;Fed;0,029318384;-0,005567262;0,015507718;-0,001264038
8-2-1;1;1;1.9% - 15% - 30%;3;256;2;0,753579169;0,7467342;0,750808223;0,427448037;0,439996329;0,249407455;0,365502014;0,378452309;0,215129502;0,123515314;0,126313737;0,067276168;Model 2;Fed;0,006844969;-0,012548293;0;-0,002798423
8-2-1;1;1;1.9% - 15% - 30%;3;256;3;0,748269682;0,759210236;0,751518494;0,831942329;0,870018949;0,25290363;0,554227227;0,589763767;0,214135769;0,245328789;0,257275179;0,067832599;Model 3;Fed;0;-0,03807662;0;-0,011946389
8-2-1;1;1;1.9% - 15% - 30%;3;128;1;0,794311469;0,751654584;0,757711936;0,094512861;0,101636774;0,248306972;0,093017064;0,067987175;0,222481327;0,019593716;0,021069804;0,066977322;Model 1;Fed;0,042656885;-0,007123913;0,025029889;-0,001476088
8-2-1;1;1;1.9% - 15% - 30%;3;128;2;0,762618904;0,754250063;0,757539456;0,438849199;0,452999311;0,252812677;0,380693735;0,386859447;0,222969861;0,124380889;0,127383999;0,067558488;Model 2;Fed;0,008368841;-0,014150112;0;-0,00300311
8-2-1;1;1;1.9% - 15% - 30%;3;128;3;0,757349532;0,764618814;0,758588701;0,868141839;0,91019377;0,257471926;0,565956177;0,599416373;0,22393841;0,248486238;0,260637033;0,068145569;Model 3;Fed;0;-0,042051932;0;-0,012150795
8-2-1;1;1;1.9% - 15% - 30%;3;64;1;0,811676065;0,75343749;0,760334227;0,093977937;0,102358606;0,245950441;0,110286034;0,067158806;0,22427772;0,019305891;0,02108614;0,066827336;Model 1;Fed;0,058238575;-0,008380669;0,043127227;-0,001780249
8-2-1;1;1;1.9% - 15% - 30%;3;64;2;0,769588249;0,75747482;0,758890293;0,430388675;0,445977257;0,25038128;0,390825398;0,386511716;0,223739424;0,123835539;0,127098174;0,067417496;Model 2;Fed;0,01211343;-0,015588582;0,004313682;-0,003262635
8-2-1;1;1;1.9% - 15% - 30%;3;64;3;0,760660763;0,765977707;0,759857176;0,851068141;0,894628573;0,254508148;0,573225438;0,60097515;0,225910368;0,247433699;0,25999967;0,06796383;Model 3;Fed;0;-0,043560432;0;-0,012565971
8-2-1;1;1;1.9% - 15% - 30%;3;32;1;0,827199813;0,759356787;0,762794648;0,09015041;0,099147739;0,246661068;0,125353137;0,073569292;0,233825084;0,018680088;0,020476362;0,066873976;Model 1;Fed;0,067843026;-0,008997329;0,051783845;-0,001796274
8-2-1;1;1;1.9% - 15% - 30%;3;32;2;0,773891712;0,760515814;0,76216072;0,435396135;0,451622957;0,251353424;0,400602693;0,394812879;0,235961023;0,124730418;0,128007042;0,067490865;Model 2;Fed;0,013375898;-0,016226823;0,005789814;-0,003276624
8-2-1;1;1;1.9% - 15% - 30%;3;32;3;0,764544489;0,768342603;0,761653888;0,862516219;0,907293905;0,256135366;0,57777994;0,604216353;0,235242204;0,249499374;0,262302678;0,068155774;Model 3;Fed;0;-0,044777686;0;-0,012803304
8-2-1;1;1;1.9% - 15% - 30%;3;16;1;0,830973806;0,76192433;0,76148209;0,09152467;0,10037207;0,245604917;0,118753693;0,076207295;0,236618132;0,018919912;0,020622828;0,066682929;Model 1;Fed;0,069049476;-0,0088474;0,042546398;-0,001702916
8-2-1;1;1;1.9% - 15% - 30%;3;16;2;0,777169792;0,762617276;0,760643947;0,429633135;0,446657397;0,250235738;0,402450478;0,394531724;0,23672611;0,124055289;0,127535442;0,067283132;Model 2;Fed;0,014552516;-0,017024262;0,007918753;-0,003480153
8-2-1;1;1;1.9% - 15% - 30%;3;16;3;0,767962545;0,774387493;0,760541886;0,84928028;0,891743957;0,254689524;0,583241517;0,612420891;0,23805606;0,247888648;0,260485982;0,067866663;Model 3;Fed;0;-0,042463677;0;-0,012597334
8-2-1;1;1;1.9% - 15% - 30%;1;1024;1;0,622923585;0,624468017;0,623485934;0,099976445;0,103764574;0,288427499;0,031769187;0,035160706;0,124498778;0,019058666;0,020018668;0,071902967;Model 1;Fed;0;-0,003788129;0;-0,000960002
8-2-1;1;1;1.9% - 15% - 30%;1;1024;2;0,620190788;0,612787229;0,625287392;0,522550361;0,539728941;0,290590897;0,233422986;0,236454666;0,124489288;0,136225075;0,139435484;0,072069787;Model 2;Fed;0,007403558;-0,01717858;0;-0,003210409
8-2-1;1;1;1.9% - 15% - 30%;1;1024;3;0,623434431;0,630558658;0,63180501;1,007186709;1,053639974;0,290119712;0,416427854;0,451271004;0,128819825;0,268298847;0,282198977;0,072026253;Model 3;Fed;0;-0,046453265;0;-0,013900131
8-2-1;1;1;1.9% - 15% - 30%;1;512;1;0,689996042;0,685074884;0,686996685;0,093529636;0,097770032;0,281093843;0,046130596;0,04792755;0,161888959;0,01856837;0,019566727;0,071138527;Model 1;Fed;0,004921158;-0,004240396;0;-0,000998357
8-2-1;1;1;1.9% - 15% - 30%;1;512;2;0,681726606;0,676273747;0,686280768;0,518090477;0,534244189;0,285401697;0,287128925;0,298809519;0,16038961;0,135390354;0,138476916;0,071502144;Model 2;Fed;0,00545286;-0,016153711;0;-0,003086562
8-2-1;1;1;1.9% - 15% - 30%;1;512;3;0,681971226;0,691304469;0,690235439;1,014817434;1,061375294;0,287249288;0,480424606;0,520430054;0,163899501;0,268045602;0,281714157;0,07165934;Model 3;Fed;0;-0,04655786;0;-0,013668555
8-2-1;1;1;1.9% - 15% - 30%;1;256;1;0,731262806;0,719070809;0,720766359;0,091339471;0,096045829;0,270736184;0,057421557;0,055121352;0,186169235;0,018489345;0,019535228;0,070170604;Model 1;Fed;0,012191997;-0,004706358;0,002300205;-0,001045883
8-2-1;1;1;1.9% - 15% - 30%;1;256;2;0,717683849;0,712625679;0,718786061;0,497635286;0,512681555;0,275802166;0,321684225;0,340613337;0,184734153;0,133402018;0,136351294;0,070653322;Model 2;Fed;0,005058171;-0,015046269;0;-0,002949275
8-2-1;1;1;1.9% - 15% - 30%;1;256;3;0,715863231;0,727526866;0,721278185;0,981113924;1,026350656;0,279263933;0,517830888;0,557896054;0,18676427;0,264965355;0,27830486;0,070999612;Model 3;Fed;0;-0,045236732;0;-0,013339506
8-2-1;1;1;1.9% - 15% - 30%;1;128;1;0,755067593;0,734098216;0,734759792;0,087982558;0,093355359;0,270759256;0,067908333;0,061955806;0,201115055;0,018191806;0,019298114;0,070147315;Model 1;Fed;0,020969377;-0,005372801;0,005952527;-0,001106308
8-2-1;1;1;1.9% - 15% - 30%;1;128;2;0,736521384;0,731840271;0,733004959;0,499973377;0,515081884;0,276529908;0,346126447;0,361402635;0,19970103;0,133508904;0,136550916;0,070713703;Model 2;Fed;0,004681113;-0,015108507;0;-0,003042012
8-2-1;1;1;1.9% - 15% - 30%;1;128;3;0,732534959;0,745026942;0,735034674;0,995751941;1,041517971;0,28133554;0,537241367;0,576314839;0,199567584;0,266194162;0,2796212;0,071181162;Model 3;Fed;0;-0,04576603;0;-0,013427038
8-2-1;1;1;1.9% - 15% - 30%;1;64;1;0,775980294;0,745093304;0,748542898;0,095070633;0,100507855;0,25161014;0,076627624;0,064908543;0,21282875;0,019032908;0,020195741;0,068022102;Model 1;Fed;0,03088699;-0,005437222;0,011719081;-0,001162833
8-2-1;1;1;1.9% - 15% - 30%;1;64;2;0,75197566;0,744854445;0,747993132;0,44599237;0,459593004;0,255256761;0,361949078;0,37369883;0,212111341;0,127738479;0,130691558;0,068538497;Model 2;Fed;0,007121215;-0,013600634;0;-0,002953079
8-2-1;1;1;1.9% - 15% - 30%;1;64;3;0,745975717;0,757916608;0,748872441;0,873136889;0,913354755;0,258755415;0,552710655;0,591685232;0,212766558;0,254062532;0,266601308;0,069013872;Model 3;Fed;0;-0,040217866;0;-0,012538776
8-2-1;1;1;1.9% - 15% - 30%;1;32;1;0,787551351;0,751712406;0,754917971;0,097953205;0,103560618;0,246831504;0,085796313;0,066560538;0,21696252;0,019481417;0,020719689;0,067382671;Model 1;Fed;0,035838945;-0,005607413;0,019235775;-0,001238272
8-2-1;1;1;1.9% - 15% - 30%;1;32;2;0,759804963;0,751747369;0,754278149;0,430188096;0,443168725;0,250271923;0,3708009;0,379102748;0,218018484;0,125465227;0,128497871;0,067850664;Model 2;Fed;0,008057595;-0,012980628;0;-0,003032644
8-2-1;1;1;1.9% - 15% - 30%;1;32;3;0,753999631;0,762348788;0,754209405;0,836196358;0,877102151;0,254259279;0,559475966;0,586164887;0,212531213;0,249163059;0,261981193;0,068419851;Model 3;Fed;0;-0,040905793;0;-0,012818135
8-2-1;1;1;1.9% - 15% - 30%;1;16;1;0,79288724;0,754491871;0,756471908;0,102295781;0,107520207;0,244684402;0,082182454;0,071561239;0,226175281;0,019786289;0,020973901;0,067191093;Model 1;Fed;0,038395369;-0,005224426;0,010621216;-0,001187612
8-2-1;1;1;1.9% - 15% - 30%;1;16;2;0,763727773;0,757246389;0,756051936;0,418772108;0,429554244;0,246994202;0,3743307;0,388841866;0,224736389;0,124696244;0,127614293;0,067541514;Model 2;Fed;0,006481384;-0,010782137;0;-0,002918049
8-2-1;1;1;1.9% - 15% - 30%;1;16;3;0,75837596;0,765933381;0,756734103;0,801660657;0,842002195;0,249009707;0,568584127;0,599173487;0,225568491;0,246635368;0,259560474;0,067908652;Model 3;Fed;0;-0,040341538;0;-0,012925105
