Data_Split;FL;Non-IID;y_Dist;Epochs;Batches;Participant;ROC_AUC_Train;ROC_AUC_Test;ROC_AUC_OOS;LOGLOSS_Train;LOGLOSS_Test;LOGLOSS_OOS;PRAUC_Train;PRAUC_Test;PRAUC_OOS;BRIER_Train;BRIER_Test;BRIER_OOS;Model;Model_Type;TTG_ROCAUC;TTG_LOGLOSS;TTG_PRAUC;TTG_BRIER
8-2-1;1;1;1.9% - 15% - 30%;3;32;1;0,740845924;0,726878162;0,723219985;0,092206087;0,096313342;0,269361396;0,062224882;0,065567774;0,195671473;0,019080177;0,019968132;0,069209832;Model 1;Fed;0,013967762;-0,004107255;0;-0,000887955
8-2-1;1;1;1.9% - 15% - 30%;3;32;2;0,723779595;0,716625736;0,714424417;0,491205951;0,509620388;0,276735643;0,345713796;0,34571758;0,190603059;0,129793053;0,133340262;0,069751639;Model 2;Fed;0,007153859;-0,018414437;0;-0,003547208
8-2-1;1;1;1.9% - 15% - 30%;3;32;3;0,719138799;0,72938704;0,717585492;0,984564911;1,028956368;0,281965575;0,529705902;0,561128361;0,19214215;0,259896234;0,273156126;0,070367239;Model 3;Fed;0;-0,044391458;0;-0,013259892
8-2-1;1;1;1.9% - 15% - 30%;3;16;1;0,699480242;0,685654593;0,682975938;0,094619636;0,099351564;0,309384693;0,048738116;0,051854042;0,161663207;0,019193071;0,020145315;0,072017165;Model 1;Fed;0,013825648;-0,004731928;0;-0,000952244
8-2-1;1;1;1.9% - 15% - 30%;3;16;2;0,679865428;0,670863093;0,670940561;0,573686132;0,596062796;0,319566747;0,297494142;0,288178741;0,156194143;0,13418868;0,138177994;0,072277136;Model 2;Fed;0,009002335;-0,022376664;0,009315401;-0,003989313
8-2-1;1;1;1.9% - 15% - 30%;3;16;3;0,678392892;0,685825135;0,676564259;1,151470453;1,204696166;0,321046257;0,486354226;0,516217835;0,16416208;0,267657318;0,281329089;0,072120117;Model 3;Fed;0;-0,053225712;0;-0,013671771
8-2-1;1;1;1.9% - 15% - 30%;1;1024;1;0,685535725;0,684355298;0,692009288;0,095027822;0,100561888;0,350200243;0,040208875;0,041403677;0,152692359;0,018604482;0,019732804;0,074295616;Model 1;Fed;0,001180426;-0,005534067;0;-0,001128323
8-2-1;1;1;1.9% - 15% - 30%;1;1024;2;0,682593673;0,68782761;0,690152022;0,680203666;0,695755274;0,361105093;0,26955752;0,283664658;0,150298261;0,14215;0,14545226;0,074829129;Model 2;Fed;0;-0,015551608;0;-0,00330226
8-2-1;1;1;1.9% - 15% - 30%;1;1024;3;0,676130779;0,683392757;0,685400932;1,389392479;1,457455006;0,371596325;0,452970824;0,481369831;0,145537456;0,282800811;0,298401392;0,075272787;Model 3;Fed;0;-0,068062527;0;-0,015600581
8-2-1;1;1;1.9% - 15% - 30%;1;512;1;0,73431441;0,73147158;0,732134305;0,098014454;0,102340715;0,269318947;0,055530846;0,054638578;0,195189535;0,021304913;0,022460946;0,069328866;Model 1;Fed;0,00284283;-0,004326261;0,000892268;-0,001156033
8-2-1;1;1;1.9% - 15% - 30%;1;512;2;0,730356178;0,729951338;0,730877339;0,492996054;0,505173151;0,276491558;0,329022732;0,345568786;0,190230994;0,128879199;0,131496083;0,069905774;Model 2;Fed;0,000404839;-0,012177097;0;-0,002616884
8-2-1;1;1;1.9% - 15% - 30%;1;512;3;0,724937987;0,734628469;0,728727849;0,99744136;1,040603468;0,284678487;0,515803026;0,548348263;0,184347915;0,257670092;0,270667252;0,070667019;Model 3;Fed;0;-0,043162109;0;-0,01299716
8-2-1;1;1;1.9% - 15% - 30%;1;256;1;0,749891325;0,742529359;0,739847094;0,096043313;0,100224062;0,255696682;0,063729528;0,060568374;0,205252176;0,019892299;0,020994475;0,06815353;Model 1;Fed;0,007361966;-0,004180749;0,003161154;-0,001102176
8-2-1;1;1;1.9% - 15% - 30%;1;256;2;0,744121214;0,739247408;0,738459496;0,457494052;0,470032034;0,260741817;0,352013218;0,362259942;0,203971952;0,127560801;0,130454021;0,068747076;Model 2;Fed;0,004873806;-0,012537982;0;-0,00289322
8-2-1;1;1;1.9% - 15% - 30%;1;256;3;0,734952837;0,744239096;0,737728998;0,913381314;0,954834111;0,266698022;0,533896163;0,568234987;0,199036501;0,255402914;0,268414266;0,069523289;Model 3;Fed;0;-0,041452797;0;-0,013011352
8-2-1;1;1;1.9% - 15% - 30%;1;128;1;0,75985739;0,749956319;0,748324195;0,094761014;0,098807581;0,253799802;0,069813363;0,065573755;0,21226427;0,019664894;0,020694278;0,067848049;Model 1;Fed;0,009901071;-0,004046567;0,004239608;-0,001029384
8-2-1;1;1;1.9% - 15% - 30%;1;128;2;0,753528698;0,746853541;0,746665591;0,453929289;0,467055352;0,259074791;0,367110979;0,377496536;0,211152222;0,126962975;0,129866517;0,068477424;Model 2;Fed;0,006675157;-0,013126063;0;-0,002903542
8-2-1;1;1;1.9% - 15% - 30%;1;128;3;0,744112041;0,752741272;0,746156743;0,907452888;0,9498673;0,265145871;0,548956612;0,583175376;0,207833842;0,254405202;0,267299027;0,069257386;Model 3;Fed;0;-0,042414412;0;-0,012893824
8-2-1;1;1;1.9% - 15% - 30%;1;64;1;0,761921151;0,749604848;0,750721796;0,089167844;0,093280598;0,262063157;0,068602638;0,067735697;0,213024956;0,018599526;0,019581689;0,068959828;Model 1;Fed;0,012316304;-0,004112754;0,00086694;-0,000982163
8-2-1;1;1;1.9% - 15% - 30%;1;64;2;0,754935661;0,747345389;0,748537376;0,479233314;0,494095509;0,268010882;0,369923842;0,377479803;0,211903539;0,13056776;0,133687832;0,069629646;Model 2;Fed;0,007590272;-0,014862195;0;-0,003120073
8-2-1;1;1;1.9% - 15% - 30%;1;64;3;0,744966973;0,75363871;0,747772599;0,963767286;1,00853099;0,274650607;0,550583094;0,586745869;0,208574268;0,261677848;0,274940622;0,070368467;Model 3;Fed;0;-0,044763704;0;-0,013262774
8-2-1;1;1;1.9% - 15% - 30%;1;32;1;0,75944026;0,746580479;0,749426704;0,090998731;0,09528967;0,260983847;0,069285808;0,066414474;0,210478215;0,019143261;0,020169624;0,068509142;Model 1;Fed;0,01285978;-0,004290939;0,002871334;-0,001026363
8-2-1;1;1;1.9% - 15% - 30%;1;32;2;0,74642833;0,73756754;0,745182012;0,476887906;0,494551737;0,267384893;0,363056477;0,366848078;0,208600397;0,128682364;0,131994181;0,069080972;Model 2;Fed;0,008860791;-0,017663831;0;-0,003311817
8-2-1;1;1;1.9% - 15% - 30%;1;32;3;0,737037708;0,753450886;0,743922595;0,958315255;0,994392598;0,274027697;0,542868547;0,593273617;0,206858331;0,257655867;0,269767571;0,069806995;Model 3;Fed;0;-0,036077343;0;-0,012111703
8-2-1;1;1;1.9% - 15% - 30%;1;16;1;0,740650346;0,734984608;0,731371731;0,095712239;0,099795823;0,270315359;0,063411666;0,060274249;0,19725923;0,020519514;0,021626502;0,06906233;Model 1;Fed;0,005665738;-0,004083584;0,003137418;-0,001106988
8-2-1;1;1;1.9% - 15% - 30%;1;16;2;0,727732907;0,718008275;0,726763309;0,493602592;0,513028953;0,277477488;0,336242313;0,342463583;0,194887942;0,128089942;0,13114713;0,069407857;Model 2;Fed;0,009724632;-0,019426361;0;-0,003057188
8-2-1;1;1;1.9% - 15% - 30%;1;16;3;0,720283664;0,741270041;0,726927445;0,990838639;1,021424196;0,28395645;0,521482383;0,575119927;0,194099752;0,25537522;0,267266012;0,069975271;Model 3;Fed;0;-0,030585556;0;-0,011890792
